# Title:    JWST thermal background spectrum to match commisioning results
# Author:   Jane Rigby (Jane.Rigby@nasa.gov)
# Date:     15 Oct 2022
# Version:  3.0
# Format:   comma separated variables (csv)
# Distribution:  unlimited (see STI approval in attached NASA form 1675B.)
# Pedigree: This is the predicted self-emission thermal background spectrum for JWST,
# for use in planning observations.  At long wavelengths, this self-emission (from
# the observatory itself) dominates over astrophysical backgrounds.  This spectrum
# was built by summing approximately 20 blackbody curves representing
# major components of the observatory.  This file was generated by
# Jane Rigby's Jupyter python notebook Fitting Maca's MIRI thermal IR results_v3.ipynb.
# This is a simple modification to the pre-launch model to match the median backgrounds
# observed in JWST commissioning data from the hot and cold thermal stability tests.
# MIRI data were reduced by Maca Garcia-Marin, using flux calib as of 11 Oct 2022.
# The model inputs are predicted irradiances from Paul Lightsey's 2019.12.03_MIR_summary.xlsx, 
# dated Dec 3 2019, which is based on the integrated thermal model v5.5u4b_EOL_0R_P52P_SL-LTO.
# That model assumes perihelion, hot pitch, and end of life sunshield performance.
# Paul's model rolls up the stray light into predicted radiances at 10, 15, 20, 25um micron
# from approximately twenty different components of JWST.  As such, this product
# is derived from Paul's model, which itself is derived from far more
# complicated integrated thermal models, CAD models, and ray tracing.
# For each component in the rollup, this notebook calculates the temperature and
# effective area x emissivity of the blackbody that would produce the radiances
# that Paul has predicted at 10, 15, 20, and 25um.  This notebook then sums the
# contribution from each component, to predict the effective thermal self-emission
# of JWST at each wavelength.  Jane then arbitrarily scaled the T and area of a few components
# to match an apparent small excess at <=15 micron.
# Version 3.0 is the first reconciliation of the pre-launch model with the observed
# MIRI backgrounds, to support the Cycle 2 Call for Proposals.
# Columns: wavelength (micron) and equivalent sky radiance (MJy/SR)
# 
5.000E-01,0.000E+00
6.000E-01,0.000E+00
7.000E-01,0.000E+00
8.000E-01,0.000E+00
9.000E-01,0.000E+00
1.000E+00,0.000E+00
1.100E+00,0.000E+00
1.200E+00,0.000E+00
1.300E+00,0.000E+00
1.400E+00,0.000E+00
1.500E+00,0.000E+00
1.600E+00,0.000E+00
1.700E+00,0.000E+00
1.800E+00,0.000E+00
1.900E+00,1.496E-10
2.000E+00,7.713E-10
2.100E+00,3.378E-09
2.200E+00,1.285E-08
2.300E+00,4.328E-08
2.400E+00,1.310E-07
2.500E+00,3.610E-07
2.600E+00,9.162E-07
2.700E+00,2.161E-06
2.800E+00,4.774E-06
2.900E+00,9.950E-06
3.000E+00,1.968E-05
3.100E+00,3.713E-05
3.200E+00,6.711E-05
3.300E+00,1.167E-04
3.400E+00,1.960E-04
3.500E+00,3.186E-04
3.600E+00,5.030E-04
3.700E+00,7.729E-04
3.800E+00,1.159E-03
3.900E+00,1.698E-03
4.000E+00,2.437E-03
4.100E+00,3.430E-03
4.200E+00,4.741E-03
4.300E+00,6.444E-03
4.400E+00,8.625E-03
4.500E+00,1.138E-02
4.600E+00,1.481E-02
4.700E+00,1.903E-02
4.800E+00,2.418E-02
4.900E+00,3.038E-02
5.000E+00,3.777E-02
5.100E+00,4.652E-02
5.200E+00,5.676E-02
5.300E+00,6.868E-02
5.400E+00,8.243E-02
5.500E+00,9.818E-02
5.600E+00,1.161E-01
5.700E+00,1.364E-01
5.800E+00,1.592E-01
5.900E+00,1.847E-01
6.000E+00,2.130E-01
6.100E+00,2.444E-01
6.200E+00,2.789E-01
6.300E+00,3.168E-01
6.400E+00,3.582E-01
6.500E+00,4.032E-01
6.600E+00,4.519E-01
