#Title:    JWST thermal background spectrum to match backgrounds measured in Cycles 1 and 2
#, Author:   Jane Rigby (Jane.Rigby@nasa.gov)
#, Date:     5 June 2024
#, Version:  4.0
#, Format:   comma separated variables (csv)
#, Distribution:  unlimited (STI approval in NASA form 1675B.)
#, Columns: wavelength (micron) and equivalent sky radiance (MJy/SR)
#, 
#, GENERATED BY: On-orbit thermal model-v3.ipynb.
#, 
#, SUMMARY: This is the self-emission thermal background spectrum for JWST,
#, for use in planning observations.  At long wavelengths, self-emission
#, from the observatory dominates over astrophysical backgrounds.
#, 
#, VERSION HISTORY: v1.X and v2.X were pre-launch predictions used to
#, plan observations for Cycle 1.  v3.0 modifed that model to match
#, thermal backgrounds as measured in commissioning (see Rigby, Lightsey
#, et al. 2023, PASP, 135, 048002).
#, 
#, DESCRIPTION: Backgrounds were measured by the MIRI team at STScI, from
#, all MIRI imaging observations taken between July 2022 and May 2024.
#, Only observations with Ecliptic latitude >30 degree and Galactic
#, latitude >30 degree were used.  For each broadband filter, the
#, background versus time was plotted, and the data fit with two
#, components: a linear component and a sinusoid with period 1 year and
#, max at perihelion.  Since the MIRI backgrounds are slowly rising with
#, time, for conservativism in observation planning for Cycle 4, the fits
#, were extrapolated to perihelion (Jan 2026). This process determined
#, the measured backgrounds for the MIRI imaging filters.
#, 
#, Since what is needed for observation planning is a thermal spectrum at
#, all relevant wavelengths, not just at the centers of the MIRI imager
#, filters, a physically-motivated model was fit to these data.  As in
#, past versions, this simple model approximates JWST as a small number
#, of components (in this case, 33), each represented by a single
#, blackbody.  Detailed ray tracing before launch by Paul Lightsey
#, predicted the effective radiances at 10, 15, 20, 25um micron from
#, approximately twenty different components of JWST.
#, (2019.12.03_MIR_summary.xlsx, dated Dec 3 2019, based on integrated
#, thermal model v5.5u4b_EOL_0R_P52P_SL-LTO., which assumed perihelion,
#, hot pitch, and end of life sunshield performance.)  For each
#, component, we computed the temperature and effective area x emissivity
#, of the blackbody that could produce those radiances.  See Rigby et
#, al. (2023) for details. One can think of "effective area x emissivity"
#, as how effectively the component scatters thermal emission into the
#, JWST beam.
#, 
#, An improvement over previous versions is the treatment of the primary
#, mirror; it is no longer modeled as a single blackbody, but instead is
#, now modeled with one blackbody for each of the 18 primary mirror
#, segments, with segment temperatures measured 1/2024.  The PM segments
#, are assumed to have equal effective area x emissivity.
#, 
#, As in previous versions, the model approximates JWST with 15
#, additional blackbodies representing major components.  What is new is
#, that measured on-orbit temperatures are now used for components that
#, have thermal sensors.  Of these 15 components, 9 have measured
#, temperatures (PM frill, core, DTA tower, ISIM bench, TM FSM mask, AOS
#, bench, secondary mirror, SM support structures,and BSF).  The other 6
#, components do not have any temperature sensors (sunshield, sunshield
#, spreaders, bib, AOS exterior, SS layer 4 leakage, and SS light line
#, tolerance).
#, 
#, To fit the operational MIRI imager data, temperatures of components
#, without measured temperatures were adjusted by hand, the frill was set
#, 4K hotter than the measurements, and a small hot source (T~280K) was
#, added to explain the short-wavelength MIRI data, while not
#, over-predicting measurements from NIRCam at 4.4 micron.  This is by no
#, means a unique fit, but represents the backgrounds seen in Cycles 1 and 2
#, better than the current post-commissioning.  Work is ongoing to improve
#, the measurement of the JWST thermal background. 
#
5.000E-01,0.000E+00
6.000E-01,0.000E+00
7.000E-01,0.000E+00
8.000E-01,0.000E+00
9.000E-01,0.000E+00
1.000E+00,0.000E+00
1.100E+00,0.000E+00
1.200E+00,0.000E+00
1.300E+00,0.000E+00
1.400E+00,0.000E+00
1.500E+00,1.873E-10
1.600E+00,1.313E-09
1.700E+00,7.241E-09
1.800E+00,3.270E-08
1.900E+00,1.249E-07
2.000E+00,4.141E-07
2.100E+00,1.216E-06
2.200E+00,3.216E-06
2.300E+00,7.770E-06
2.400E+00,1.735E-05
2.500E+00,3.614E-05
2.600E+00,7.083E-05
2.700E+00,1.315E-04
2.800E+00,2.327E-04
2.900E+00,3.943E-04
3.000E+00,6.430E-04
3.100E+00,1.013E-03
3.200E+00,1.545E-03
3.300E+00,2.292E-03
3.400E+00,3.313E-03
3.500E+00,4.678E-03
3.600E+00,6.463E-03
3.700E+00,8.756E-03
3.800E+00,1.165E-02
3.900E+00,1.524E-02
4.000E+00,1.964E-02
4.100E+00,2.495E-02
4.200E+00,3.128E-02
4.300E+00,3.874E-02
4.400E+00,4.744E-02
4.500E+00,5.749E-02
4.600E+00,6.899E-02
4.700E+00,8.204E-02
4.800E+00,9.673E-02
4.900E+00,1.131E-01
5.000E+00,1.314E-01
5.100E+00,1.514E-01
5.200E+00,1.734E-01
5.300E+00,1.974E-01
5.400E+00,2.234E-01
5.500E+00,2.515E-01
5.600E+00,2.816E-01
5.700E+00,3.138E-01
5.800E+00,3.480E-01
5.900E+00,3.844E-01
6.000E+00,4.228E-01
6.100E+00,4.633E-01
6.200E+00,5.058E-01
6.300E+00,5.503E-01
6.400E+00,5.967E-01
6.500E+00,6.451E-01
6.600E+00,6.954E-01
6.700E+00,7.475E-01
6.800E+00,8.013E-01
6.900E+00,8.569E-01
7.000E+00,9.143E-01
7.100E+00,9.732E-01
7.200E+00,1.034E+00
7.300E+00,1.096E+00
7.400E+00,1.160E+00
7.500E+00,1.225E+00
7.600E+00,1.291E+00
7.700E+00,1.359E+00
7.800E+00,1.429E+00
7.900E+00,1.500E+00
8.000E+00,1.572E+00
8.100E+00,1.645E+00
8.200E+00,1.720E+00
8.300E+00,1.797E+00
8.400E+00,1.874E+00
8.500E+00,1.954E+00
8.600E+00,2.034E+00
8.700E+00,2.117E+00
8.800E+00,2.201E+00
8.900E+00,2.286E+00
9.000E+00,2.374E+00
9.100E+00,2.463E+00
9.200E+00,2.554E+00
9.300E+00,2.648E+00
9.400E+00,2.744E+00
9.500E+00,2.842E+00
9.600E+00,2.943E+00
9.700E+00,3.046E+00
9.800E+00,3.153E+00
9.900E+00,3.263E+00
1.000E+01,3.376E+00
1.010E+01,3.493E+00
1.020E+01,3.613E+00
1.030E+01,3.738E+00
1.040E+01,3.868E+00
1.050E+01,4.002E+00
1.060E+01,4.142E+00
1.070E+01,4.287E+00
1.080E+01,4.438E+00
1.090E+01,4.595E+00
1.100E+01,4.758E+00
1.110E+01,4.929E+00
1.120E+01,5.107E+00
1.130E+01,5.293E+00
1.140E+01,5.488E+00
1.150E+01,5.691E+00
1.160E+01,5.904E+00
1.170E+01,6.126E+00
1.180E+01,6.359E+00
1.190E+01,6.603E+00
